Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,Very High,329,Normal,Normal,Flippers,Normal,2013-03-03 12:48:00,10,southpaw
2,Very High,330,Normal,Normal,lnsight,Normal,2013-03-03 13:17:00,10,southpaw
2,Normal,331,Normal,Normal,smallflag,Normal,2013-03-03 13:48:00,12,southpaw
2,Very High,332,High,High,Hectic5.0,Normal,2013-03-03 14:27:00,17,southpaw
2,Very High,333,High,Normal,Trenches-XL,Normal,2013-03-03 14:45:00,14,southpaw
2,Very High,334,High,Normal,SmearUltimate,Normal,2013-03-03 15:24:00,12,southpaw
2,Very High,335,Normal,Normal,Money-Regen,Assassin,2013-03-03 15:51:00,14,southpaw
2,High,336,Normal,Normal,Plunders.0.1,Normal,2013-03-03 16:18:00,12,southpaw
2,Very High,337,High,Normal,ZODIAC,Domination,2013-03-03 16:45:00,8,southpaw
2,Very High,338,High,High,GoodCompany,Normal,2013-03-03 17:22:00,12,20LbGenitals
2,High,339,Normal,High,Rulerz,Normal,2013-03-03 17:51:00,14,southpaw
2,Normal,340,Normal,Normal,Bunkwar,Normal,2013-03-03 18:50:00,18,20LbGenitals
2,Normal,341,Normal,Normal,MegaAssassin,Assassin,2013-03-03 19:17:00,10,southpaw
1,Very High,342,Normal,Normal,FFDeath-O-Matic,Normal,2013-03-03 19:40:00,6,southpaw
2,Normal,343,Normal,Normal,ACEM2013,Normal,2013-03-03 20:10:00,10,southpaw
,,344,,,,,,,
2,Very High,345,High,High,Stronghold2.0,Normal,2013-03-03 21:06:00,10,southpaw
2,Very High,346,High,Normal,grinder3,Normal,2013-03-03 21:08:00,12,southpaw
2,High,347,Normal,Normal,Fister,Normal,2013-03-03 21:32:00,6,southpaw
2,Very High,348,High,High,Waffles,Assassin,2013-03-03 22:04:00,6,southpaw
,Very High,349,High,Very High,PushN2,Normal,2013-03-03 22:34:00,10,southpaw
2,Very High,350,High,High,RaxCityBitch,Normal,2013-03-03 23:08:00,15,southpaw
2,High,351,Normal,Normal,BendyStraws,Normal,2013-03-03 23:43:00,12,southpaw
2,Very High,352,Normal,Normal,koth.0.9b(250),Domination,2013-03-04 00:15:00,16,southpaw
2,Very High,353,Normal,Normal,Clusterd1.3,Assassin,2013-03-04 00:45:00,12,southpaw
2,Very High,354,High,Normal,BaitandSwitch-XL,Normal,2013-03-04 01:19:00,15,southpaw
2,High,355,High,Normal,Entice_0.5(Assassin),Assassin,2013-03-04 01:51:00,10,cyro
2,Very High,356,Normal,Normal,OneFlagV5.2,Normal,2013-03-04 02:15:00,6,cyro
2,Normal,357,Normal,Normal,smallflag,Normal,2013-03-04 12:06:00,4,southpaw
1,Very High,358,Normal,Normal,FFA-Crammed.0.1,Normal,2013-03-04 14:15:00,12,southpaw
2,High,359,Normal,Normal,iMoba,TurretAssassin,2013-03-04 14:40:00,8,southpaw
2,Very High,360,Normal,High,TinyAssassin,Assassin,2013-03-04 15:07:00,8,southpaw
1,High,361,High,High,FF-SGLGOv1,Normal,2013-03-04 15:36:00,7,southpaw
2,High,362,High,Normal,Entice_0.5,Normal,2013-03-04 16:07:00,10,southpaw
2,Normal,363,Normal,Normal,ACEM2013,Normal,2013-03-04 16:35:00,8,southpaw
2,Very High,364,Normal,Normal,JellyFishing2k12,Domination,2013-03-04 17:06:00,8,southpaw
1,High,365,Normal,Normal,DeathMatch-FFA,Normal,2013-03-04 17:29:00,9,southpaw
2,Very High,366,High,High,RaxCityBitch,Normal,2013-03-04 18:10:00,12,southpaw
2,Very High,367,High,Normal,BaitOrSwitch,Normal,2013-03-04 18:38:00,10,southpaw
2,Very High,368,Normal,Normal,Flippers,Normal,2013-03-04 19:08:00,12,southpaw
2,Very High,369,High,Normal,SmearUltimate,Normal,2013-03-04 19:39:00,12,southpaw
2,Very High,370,Normal,Normal,Nutens.0.1,Domination,2013-03-04 20:20:00,12,cyro
2,Very High,371,Normal,Normal,Money-Regen,Assassin,2013-03-04 21:04:00,16,cyro
2,Very High,372,High,High,Hectic5.0,Normal,2013-03-04 21:46:00,14,20LbGenitals
2,High,373,Normal,Normal,GG_remix,Normal,2013-03-04 22:28:00,14,20LbGenitals
2,High,374,Normal,Normal,KastleWars,Normal,2013-03-04 23:14:00,12,20LbGenitals
2,Very High,375,Normal,Normal,Rogue-Assassin,Assassin,2013-03-04 23:50:00,10,20LbGenitals
1,Very High,376,Normal,Normal,FFA-Crammed.0.1,Normal,2013-03-05 12:38:00,8,southpaw
2,Normal,377,Normal,Normal,BFD,Normal,2013-03-05 13:05:00,8,southpaw
2,Normal,378,Normal,Normal,smallflag,Normal,2013-03-05 13:29:00,4,southpaw
2,Very High,379,High,High,Take-and-Hold,Normal,2013-03-05 15:35:00,13,20LbGenitals
2,High,380,Normal,Normal,Frisky,Normal,2013-03-05 16:26:00,8,20LbGenitals
4,Normal,381,Normal,Normal,Deathomatic,Normal,2013-03-05 17:11:00,8,southpaw
2,Very High,382,High,High,Hectic5.0,Normal,2013-03-05 17:45:00,12,southpaw
2,Very High,383,Normal,Normal,lnsight,Normal,2013-03-05 20:25:00,11,cyro
2,High,384,High,Normal,Entice_0.5(Assassin),Assassin,2013-03-05 21:05:00,12,cyro
1,High,385,High,High,FF-SGLGOv1,Normal,2013-03-05 21:38:00,17,Dario
2,Very High,386,Normal,Normal,koth.0.9b(250),Domination,2013-03-05 22:20:00,18,20LbGenitals
2,Normal,387,Normal,Normal,BFD,Normal,2013-03-05 23:21:00,10,Dario
2,High,388,Normal,Normal,ROTNPro,Normal,2013-03-06 00:09:00,10,cyro
2,Very High,389,High,High,Hectic5.0,Normal,2013-03-06 00:49:00,13,cyro
2,Normal,390,Normal,Normal,SmaIIFIag,Normal,2013-03-06 01:26:00,8,20LbGenitals
1,Very High,391,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-06 13:14:00,9,Dario
1,High,392,High,High,FFA-BFD,Normal,2013-03-06 13:52:00,9,Dario
1,Very High,393,High,High,FFA-Basewarz.0.0,Normal,2013-03-06 14:22:00,6,southpaw
2,High,394,Normal,Normal,Crowded,Normal,2013-03-06 14:56:00,8,southpaw
2,Normal,395,Normal,Normal,smallflag,Normal,2013-03-06 15:24:00,6,southpaw
2,Very High,396,High,High,Waffles,Assassin,2013-03-06 15:53:00,9,southpaw
2,High,397,High,Normal,Entice_0.5,Normal,2013-03-06 16:32:00,10,20LbGenitals
2,High,398,Normal,Normal,GGv3,Normal,2013-03-06 17:24:00,12,20LbGenitals
2,Very High,399,High,Normal,SmearUltimate,Normal,2013-03-06 17:58:00,14,20LbGenitals
1,High,400,Normal,Normal,DeathMatch-FFA,Normal,2013-03-06 18:28:00,14,20LbGenitals
2,Very High,401,Normal,Normal,Nutens.0.1,Domination,2013-03-06 19:20:00,14,20LbGenitals
,,402,,,,,,,
,,403,,,,,,,
2,Normal,404,Normal,Normal,bubblek2,Normal,2013-03-06 20:00:00,12,20LbGenitals
2,Very High,405,Normal,High,Squares2Team,Assassin,2013-03-06 21:30:00,14,20LbGenitals
2,High,406,Normal,Normal,Frisky,Normal,2013-03-06 22:17:00,14,20LbGenitals
2,Very High,407,Normal,Normal,Money-Regen,Assassin,2013-03-06 22:59:00,14,20LbGenitals
2,High,408,Normal,Normal,Insight,Normal,2013-03-06 23:39:00,14,20LbGenitals
2,Very High,409,High,High,RaxCityBitch,Normal,2013-03-07 00:16:00,10,20LbGenitals
2,High,410,High,Normal,Entice_0.5,Normal,2013-03-07 00:53:00,6,20LbGenitals
2,High,411,Normal,Normal,Fister,Normal,2013-03-07 01:30:00,4,southpaw
2,Very High,412,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-07 11:42:00,8,southpaw
2,High,413,Normal,Normal,Fister,Normal,2013-03-07 12:09:00,6,southpaw
2,High,414,Normal,Normal,Carlisle.0.3,Normal,2013-03-07 12:36:00,6,20LbGenitals
,,415,,,,,,,
2,Very High,416,Normal,Normal,Flippers,Normal,2013-03-07 13:38:00,8,20LbGenitals
2,Very High,417,Normal,Normal,lnsight,Normal,2013-03-07 14:11:00,10,20LbGenitals
1,Very High,418,High,High,FFA-Basewarz.0.0,Normal,2013-03-07 14:37:00,12,20LbGenitals
1,High,419,High,High,FFA-BFD,Normal,2013-03-07 15:53:00,8,Dario
2,Very High,420,Normal,Normal,koth.0.9b(250),Domination,2013-03-07 16:00:00,10,20LbGenitals
2,High,421,High,Normal,Entice_0.5,Normal,2013-03-07 16:37:00,12,20LbGenitals
2,High,422,Normal,Normal,Frisky,Normal,2013-03-07 17:15:00,10,20LbGenitals
2,Very High,423,High,Normal,SmearUltimate,Normal,2013-03-07 17:45:00,13,cyro
1,High,424,High,High,FFA-BFD,Normal,2013-03-07 21:38:00,6,cyro
2,Very High,425,High,High,GoodCompany,Normal,2013-03-07 22:17:00,14,cyro
2,High,426,High,Normal,Entice_0.5,Normal,2013-03-08 14:06:00,4,20LbGenitals
2,Very High,427,High,High,Hectic5.0,Normal,2013-03-08 15:31:00,12,20LbGenitals
2,Normal,428,Normal,Normal,Intencity2,Normal,2013-03-08 16:06:00,10,20LbGenitals
2,High,429,Normal,Normal,ROTNPro,Normal,2013-03-08 16:39:00,12,20LbGenitals
2,High,430,Normal,Normal,GG_remix,Normal,2013-03-08 17:26:00,14,20LbGenitals
2,Very High,431,High,High,GoodCompany,Normal,2013-03-08 18:06:00,14,20LbGenitals
2,Very High,432,Normal,High,Squares2Team,Assassin,2013-03-08 18:36:00,10,20LbGenitals
2,High,433,Normal,Normal,shockNawe,Normal,2013-03-08 19:21:00,16,20LbGenitals
,Very High,434,High,Normal,WorldWar-5,Normal,2013-03-08 20:07:00,11,20LbGenitals
2,Very High,435,High,Normal,ZODIAC,Domination,2013-03-08 20:39:00,10,20LbGenitals
2,High,436,Normal,Normal,Crowded,Normal,2013-03-08 21:11:00,8,cyro
2,Very High,437,Normal,Normal,blockSpro,Assassin,2013-03-08 22:45:00,8,southpaw
2,Very High,438,High,High,Hectic5.0,Normal,2013-03-08 23:14:00,8,southpaw
2,Very High,439,Normal,Normal,koth.0.9b(250),Domination,2013-03-08 23:45:00,14,southpaw
2,Very High,440,High,Normal,SmearUltimate,Normal,2013-03-09 00:21:00,10,southpaw
1,Very High,441,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-09 00:53:00,8,southpaw
2,High,442,Normal,Normal,Fister,Normal,2013-03-09 14:35:00,6,southpaw
2,Very High,443,Normal,Normal,Flippers,Normal,2013-03-09 15:06:00,6,20LbGenitals
2,High,444,High,Normal,Entice_0.5,Normal,2013-03-09 16:32:00,6,20LbGenitals
2,Very High,445,Normal,Normal,lnsight,Normal,2013-03-09 17:14:00,12,20LbGenitals
2,Very High,446,High,Normal,BaitandSwitch-XL,Normal,2013-03-09 17:52:00,14,20LbGenitals
2,Very High,447,High,High,Stronghold2.0,Normal,2013-03-09 18:25:00,12,20LbGenitals
2,Very High,448,Normal,Normal,blockSpro,Assassin,2013-03-09 19:10:00,12,20LbGenitals
2,Very High,449,High,Normal,Trenches-XL,Normal,2013-03-09 19:50:00,17,20LbGenitals
2,Very High,450,Normal,Normal,koth.0.9b(250),Domination,2013-03-09 20:19:00,16,cyro
2,High,451,Normal,Normal,shockNawe,Normal,2013-03-09 20:57:00,20,20LbGenitals
2,Very High,452,Normal,Normal,Money-Regen,Assassin,2013-03-09 21:35:00,14,southpaw
2,High,453,Normal,Normal,Frisky,Normal,2013-03-09 22:09:00,14,southpaw
2,Very High,454,High,High,Hectic5.0,Normal,2013-03-09 22:51:00,10,cyro
2,Normal,455,Normal,Normal,BFD,Normal,2013-03-10 14:18:00,6,20LbGenitals
2,Very High,456,High,High,Take-and-Hold,Normal,2013-03-10 14:54:00,8,20LbGenitals
2,Very High,457,Normal,Normal,lnsight,Normal,2013-03-10 16:35:00,10,20LbGenitals
2,Very High,458,High,Normal,ZODIAC,Domination,2013-03-10 17:12:00,8,20LbGenitals
2,Very High,459,Normal,Normal,Clusterd1.3,Assassin,2013-03-10 18:07:00,14,20LbGenitals
2,Very High,460,Normal,Normal,HoldNCarryBig,Normal,2013-03-10 18:40:00,10,20LbGenitals
2,Normal,461,Normal,Normal,SGLGO2011,Normal,2013-03-10 19:25:00,8,20LbGenitals
2,High,462,Normal,Normal,GG_remix,Normal,2013-03-10 21:06:00,12,20LbGenitals
2,Very High,463,Normal,Normal,Flippers,Normal,2013-03-10 22:52:00,16,cyro
2,Normal,464,Normal,Normal,challenge_v3,Normal,2013-03-10 23:42:00,14,20LbGenitals
2,High,465,High,Normal,Entice_0.5,Normal,2013-03-11 15:46:00,6,20LbGenitals
2,Normal,466,Normal,Normal,BFD,Normal,2013-03-11 17:23:00,8,Dario
2,Normal,467,Normal,Normal,ACEM2013,Normal,2013-03-11 17:59:00,10,Dario
2,Very High,468,High,High,RaxCityBitch,Normal,2013-03-11 20:00:00,6,20LbGenitals
2,High,469,Normal,Normal,Crowded,Normal,2013-03-11 23:01:00,8,Benevolence
2,High,470,Normal,Normal,Frisky,Normal,2013-03-12 15:09:00,10,20LbGenitals
2,High,471,Normal,Normal,BaseTwoBase,Normal,2013-03-12 17:29:00,8,20LbGenitals
2,High,472,Normal,High,X19,Normal,2013-03-12 18:07:00,10,20LbGenitals
2,Very High,473,High,High,Hectic5.0,Normal,2013-03-12 18:42:00,8,southpaw
2,Normal,474,Normal,Normal,SmaIIFIag,Normal,2013-03-12 19:21:00,6,20LbGenitals
2,High,475,Normal,High,OMGBASE1.1,Normal,2013-03-12 20:00:00,10,20LbGenitals
2,Very High,476,Normal,Normal,Clusterd1.3,Assassin,2013-03-12 20:42:00,14,20LbGenitals
2,High,477,Normal,Normal,GG_remix,Normal,2013-03-12 21:26:00,14,Dario
2,High,478,High,High,FFA-Deathomatic,Normal,2013-03-12 21:56:00,15,Dario
2,Very High,479,High,Normal,grinder3,Normal,2013-03-12 22:33:00,10,cyro
2,Very High,480,High,High,GoodCompany,Normal,2013-03-12 23:08:00,10,cyro
2,Very High,481,High,High,RaxCityBitch,Normal,2013-03-12 23:48:00,11,Benevolence
2,High,482,Normal,Normal,Insight,Normal,2013-03-13 00:23:00,10,Benevolence
2,High,483,High,Normal,Entice_0.5(Assassin),Assassin,2013-03-13 00:58:00,12,Benevolence
2,Very High,484,Normal,Normal,Money-Regen,Assassin,2013-03-13 01:34:00,10,Benevolence
2,Normal,485,Normal,Normal,SmaIIFIag,Normal,2013-03-13 02:14:00,6,Benevolence
2,High,486,High,Normal,Entice_0.5,Normal,2013-03-13 16:39:00,8,20LbGenitals
1,Very High,487,Normal,Normal,FFDeath-O-Matic,Normal,2013-03-13 17:15:00,12,20LbGenitals
2,Very High,488,High,High,Stronghold2.0,Normal,2013-03-13 18:03:00,16,20LbGenitals
2,Very High,489,High,Normal,ZODIAC,Domination,2013-03-13 18:30:00,15,20lbgenitals
2,Normal,490,Normal,Normal,challenge_v3,Normal,2013-03-13 19:15:00,8,20LbGenitals
1,Very High,491,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-13 22:02:00,12,southpaw
2,Very High,492,Normal,Normal,Clusterd1.3,Assassin,2013-03-13 22:41:00,14,southpaw
2,Very High,493,High,High,Hectic5.0,Normal,2013-03-13 23:27:00,10,bot
2,High,494,High,Normal,Entice_0.5,Normal,2013-03-14 16:49:00,8,20LbGenitals
2,High,495,Normal,Normal,GG_remix,Normal,2013-03-14 17:26:00,14,Dario
2,Very High,496,Normal,Normal,Nutens.0.1,Domination,2013-03-14 18:37:00,10,20LbGenitals
,,497,,,,,,,
2,Normal,498,Normal,Normal,bubblek2,Normal,2013-03-14 19:22:00,8,20LbGenitals
2,Very High,499,Normal,Normal,Money-Regen,Assassin,2013-03-14 20:07:00,16,20LbGenitals
2,Very High,500,Normal,Normal,ShockAwe,Normal,2013-03-14 20:36:00,10,20LbGenitals
2,Very High,501,High,High,GoodCompany,Normal,2013-03-14 22:20:00,8,bot
2,High,502,Very High,High,BloodBall,Normal,2013-03-14 23:51:00,6,southpaw
2,Very High,503,Normal,Normal,lnsight,Normal,2013-03-15 16:20:00,6,20LbGenitals
2,Very High,504,High,High,Hectic5.0,Normal,2013-03-15 16:52:00,6,20LbGenitals
2,Very High,505,High,High,Take-and-Hold,Normal,2013-03-15 17:33:00,8,20LbGenitals
2,High,506,Normal,Normal,BaseTwoBase,Normal,2013-03-15 18:15:00,10,20LbGenitals
2,Very High,507,High,Normal,ZODIAC,Domination,2013-03-15 18:56:00,16,20LbGenitals
2,High,508,Normal,Normal,Frisky,Normal,2013-03-15 19:41:00,14,20LbGenitals
2,Very High,509,High,High,Hectic5.0,Normal,2013-03-15 22:32:00,8,cyro
2,High,510,Normal,Normal,Crowded,Normal,2013-03-15 23:30:00,7,cyro
2,Very High,511,Normal,Normal,lnsight,Normal,2013-03-16 14:24:00,6,cyro
2,Very High,512,High,High,GoodCompany,Normal,2013-03-16 15:09:00,12,cyro
2,High,513,Normal,Normal,Plunders.0.1,Normal,2013-03-16 15:35:00,8,cyro
2,Normal,514,Normal,Normal,bubblek2,Normal,2013-03-16 19:35:00,6,bot
2,Very High,515,High,High,Hectic5.0,Normal,2013-03-16 20:10:00,10,bot
2,High,516,High,Normal,Entice_0.5,Normal,2013-03-17 15:15:00,6,20LbGenitals
2,Very High,517,Normal,Normal,Flippers,Normal,2013-03-17 15:46:00,8,20LbGenitals
2,Normal,518,Normal,High,infiltration,Normal,2013-03-17 16:50:00,8,20LbGenitals
2,Normal,519,Normal,Normal,SmaIIFIag,Normal,2013-03-17 17:24:00,8,20LbGenitals
2,Very High,520,High,Normal,grinder3,Normal,2013-03-17 17:56:00,10,20LbGenitals
,,521,,,,,,,
1,High,522,Normal,Normal,i.FragU.0.1,Normal,2013-03-17 18:33:00,10,southpaw
2,Very High,523,Normal,Normal,blockSpro,Assassin,2013-03-17 19:35:00,14,southpaw
2,Very High,524,High,Normal,SmearUltimate,Normal,2013-03-17 20:08:00,18,southpaw
2,Very High,525,Normal,Normal,koth.0.9b(250),Domination,2013-03-17 20:43:00,12,southpaw
1,Very High,526,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-17 21:14:00,10,southpaw
1,Normal,527,Normal,Normal,mlarev,Normal,2013-03-17 22:01:00,14,20LbGenitals
2,High,528,Normal,Normal,GG_remix,Normal,2013-03-17 22:48:00,14,20LbGenitals
2,High,529,High,Normal,Entice_0.5,Normal,2013-03-18 17:14:00,8,20LbGenitals
2,Very High,530,High,High,Hectic5.0,Normal,2013-03-18 18:23:00,12,20LbGenitals
2,Very High,531,Normal,Normal,99centwhorehouse,Normal,2013-03-18 19:03:00,12,20LbGenitals
2,High,532,Normal,Normal,ROTNPro,Normal,2013-03-18 19:42:00,10,20LbGenitals
2,Very High,533,Normal,Normal,lnsight,Normal,2013-03-18 20:54:00,8,20LbGenitals
2,High,534,Normal,Normal,Fister,Normal,2013-03-18 22:09:00,12,20LbGenitals
2,Very High,535,High,High,GoodCompany,Normal,2013-03-18 22:13:00,10,20LbGenitals
,,536,,,,,,,
2,Very High,537,Normal,Normal,blockSBRO,Assassin,2013-03-18 22:46:00,10,southpaw
2,Very High,538,High,High,RaxCityBitch,Normal,2013-03-18 23:26:00,14,20LbGenitals
2,Very High,539,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-19 09:42:00,3,southpaw
2,High,540,Normal,Normal,Crowded2,Assassin,2013-03-19 11:31:00,4,southpaw
2,High,541,Normal,Normal,Fister-Pro,Normal,2013-03-19 12:12:00,8,southpaw
,Very High,542,High,High,Waffles,Assassin,2013-03-19 12:51:00,10,southpaw
2,Very High,543,High,Normal,BaitOrSwitch,Normal,2013-03-19 19:11:00,8,20LbGenitals
2,High,544,High,Normal,Entice_0.5,Normal,2013-03-19 19:57:00,8,20LbGenitals
2,Very High,545,Normal,Normal,HoldNCarryBig,Normal,2013-03-19 20:27:00,10,20LbGenitals
2,Very High,546,Normal,Normal,koth.0.9b(250),Domination,2013-03-19 21:08:00,16,20LbGenitals
2,Very High,547,Normal,Normal,Money-Regen,Assassin,2013-03-19 21:45:00,18,cyro
2,Very High,548,High,Normal,SmearUltimate,Normal,2013-03-19 22:23:00,14,southpaw
1,Very High,549,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-19 23:28:00,8,southpaw
2,High,550,High,Normal,Entice_0.5,Normal,2013-03-20 11:28:00,8,20LbGenitals
2,Normal,551,Normal,Normal,SmaIIFIag,Normal,2013-03-20 12:02:00,8,20LbGenitals
2,Very High,552,Normal,Normal,lnsight,Normal,2013-03-20 12:39:00,6,20LbGenitals
2,Very High,553,Very High,Normal,SpeedballX,Normal,2013-03-20 17:02:00,8,20LbGenitals
2,Normal,554,Normal,Normal,BFD,Normal,2013-03-20 17:41:00,10,20LbGenitals
2,High,555,Normal,Normal,Frisky,Normal,2013-03-20 18:17:00,12,20LbGenitals
2,Very High,556,High,Normal,Trenches-XL,Normal,2013-03-20 19:27:00,10,20LbGenitals
2,High,557,Normal,High,X19,Normal,2013-03-20 19:53:00,12,20LbGenitals
2,Very High,558,Normal,Normal,Flippers,Normal,2013-03-20 21:21:00,8,20LbGenitals
1,Very High,559,Very High,Very High,Beef3,Normal,2013-03-21 00:30:00,8,20LbGenitals
2,High,560,Normal,Normal,Crowded2,Assassin,2013-03-21 01:01:00,6,southpaw
2,Normal,561,Normal,Normal,smallflag,Normal,2013-03-21 01:32:00,6,southpaw
1,Very High,562,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-21 01:58:00,6,southpaw
1,Very High,563,Normal,Normal,HerbShop,Normal,2013-03-21 13:48:00,10,20LbGenitals
2,Very High,564,High,High,GoodCompany,Normal,2013-03-21 19:11:00,8,cyro
2,Normal,565,Normal,Normal,BFD,Normal,2013-03-21 19:55:00,10,Dario
2,Very High,566,High,High,Hectic5.0,Normal,2013-03-21 20:27:00,12,Dario
2,Very High,567,High,Normal,Trenches,Normal,2013-03-21 21:03:00,14,Dario
2,Very High,568,High,Normal,SmearUltimate,Normal,2013-03-21 21:36:00,12,southpaw
2,High,569,Normal,Normal,GG_remix,Normal,2013-03-21 22:08:00,16,southpaw
,,570,,,,,,,
2,Very High,571,Normal,Normal,FFA-Crammed.0.2,Normal,2013-03-21 22:37:00,9,southpaw
2,Very High,572,High,High,Waffles,Assassin,2013-03-21 23:10:00,10,southpaw
2,Very High,573,Normal,Normal,lnsight,Normal,2013-03-21 23:42:00,6,southpaw
2,Very High,574,High,High,GoodCompany,Normal,2013-03-22 18:17:00,16,20LbGenitals
2,Very High,575,High,High,Stronghold2.0,Normal,2013-03-22 19:00:00,18,20LbGenitals
2,Very High,576,Normal,Normal,Clusterd1.3,Assassin,2013-03-22 19:39:00,16,20LbGenitals
2,High,577,Normal,Normal,Frisky,Normal,2013-03-22 20:48:00,10,bot
2,High,578,Normal,Normal,GG_remix,Normal,2013-03-22 21:15:00,12,bot
2,Very High,579,High,Normal,ZODIAC,Domination,2013-03-22 21:50:00,12,cyro
2,Very High,580,High,High,Hectic5.0,Normal,2013-03-22 23:56:00,10,southpaw
2,High,581,Normal,Normal,Plunders.0.1,Normal,2013-03-23 00:22:00,8,southpaw
2,High,582,Normal,Normal,Crowded,Normal,2013-03-23 00:52:00,6,cyro
2,Very High,583,High,High,Hectic5.0,Normal,2013-03-23 15:32:00,18,20LbGenitals
2,High,584,Normal,Normal,Crowded,Normal,2013-03-23 16:04:00,10,20LbGenitals
2,Very High,585,Normal,Normal,Rogue-Assassin,Assassin,2013-03-23 16:45:00,14,20LbGenitals
2,High,586,Normal,High,Rulerz,Normal,2013-03-23 17:18:00,12,20LbGenitals
2,Very High,587,High,Normal,Foursquare5,Normal,2013-03-23 17:55:00,12,20LbGenitals
2,High,588,Normal,Normal,GG_remix,Normal,2013-03-23 18:31:00,18,20LbGenitals
1,Recharge Rate:,589,Laser Damage:,Special Damage:,FF-Death-O-Matic,Normal,2013-03-23 18:59:00,19,20LbGenitals
2,Very High,590,High,Normal,BaitOrSwitch,Normal,2013-03-23 19:44:00,14,20LbGenitals
2,Very High,591,Normal,Normal,Money-Regen,Assassin,2013-03-23 20:15:00,20,20LbGenitals
2,Very High,592,Normal,Normal,ShockAwe,Normal,2013-03-23 20:46:00,16,20LbGenitals
2,Normal,593,Normal,Normal,BFD,Normal,2013-03-23 22:44:00,8,cyro
,,594,,,,,,,
2,High,595,High,Normal,Entice_0.5,Normal,2013-03-24 12:39:00,8,20LbGenitals
2,High,596,Normal,High,Rulerz,Normal,2013-03-24 13:22:00,14,20LbGenitals
2,High,597,Normal,Normal,Fister-Pro,Normal,2013-03-24 13:45:00,14,20LbGenitals
2,Very High,598,Normal,Normal,Flippers,Normal,2013-03-24 14:36:00,10,20LbGenitals
2,Very High,599,Normal,Normal,lnsight,Normal,2013-03-24 15:23:00,10,20LbGenitals
2,Very High,600,High,High,Hectic5.0,Normal,2013-03-24 16:32:00,10,20LbGenitals
2,Very High,601,High,Normal,BaitOrSwitch,Normal,2013-03-24 17:56:00,18,Dario
1,High,602,High,High,FF-SGLGOv1,Normal,2013-03-24 18:27:00,13,Dario
2,Normal,603,Normal,Normal,BFD,Normal,2013-03-24 20:59:00,10,Dario
2,High,604,Normal,Normal,Insight,Normal,2013-03-24 22:51:00,14,Benevolence
2,High,605,Normal,Normal,GG_remix,Normal,2013-03-25 21:42:00,16,20LbGenitals
2,Very High,606,Normal,Normal,ShockAwe,Normal,2013-03-25 22:19:00,14,20LbGenitals
2,Very High,607,High,Normal,ZODIAC,Domination,2013-03-25 22:49:00,12,20LbGenitals
,Very High,608,High,High,Stronghold2.0,Normal,2013-03-25 23:16:00,12,20LbGenitals
2,Very High,609,High,High,Waffles,Assassin,2013-03-25 23:56:00,10,20LbGenitals
2,Recharge Rate:,610,Laser Damage:,Special Damage:,Defender5.0,Normal,2013-03-26 00:27:00,6,20LbGenitals
